"host_is_superhost","identity_varified_host","Allston","Back Bay","Beacon Hill","Brighton","Charlestown","Dorchester","Downtown","East Boston","Fenway","Jamaica Plain","Mission Hill","North End","Other","Roslindale","Roxbury","South Boston","South Boston Waterfront","South End","is_apartment","is_condominium","is_house","is_other_type","is_Entire_home/apt","is_Private_room","is_shared_room","accommodates","bathrooms","bedrooms","beds","Airbed","Couch","Futon","Pull-out Sofa","Real Bed","price","is_deposit","is_clean_fee","guests_included","is_extra_people","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","Cancellation_policy_flexible","Cancellation_policy_moderate","Cancellation_policy_strict","Cancellation_policy_SuperStrict","reviews_per_month"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6","1","2","3","0","0","0","0","1","315.00 ","0","1","1","0","12","98","10","10","10","10","10","10","0","1","0","0","5.9"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","190.00 ","0","1","2","1","4","100","9","9","10","10","10","9","0","1","0","0","1.05"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","1","0","1","0","0","0","0","1","170.00 ","1","1","2","1","1","100","10","10","10","10","10","10","0","1","0","0","1"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","329.00 ","0","1","4","0","4","100","9","10","10","10","10","10","0","0","1","0","2.03"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","297.00 ","0","1","2","1","3","87","8","9","7","9","10","9","0","1","0","0","0.63"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","150.00 ","0","0","1","0","4","95","10","9","9","10","10","10","1","0","0","0","0.48"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","0","2","0","0","0","0","1","139.00 ","1","1","4","1","7","90","10","9","10","10","10","8","0","0","1","0","0.63"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6","1","2","2","0","0","0","0","1","174.00 ","0","0","1","0","15","93","9","10","10","9","10","9","0","0","1","0","1.79"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","196.00 ","1","1","1","0","13","100","10","10","10","10","10","10","0","1","0","0","3.61"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","150.00 ","0","1","1","0","34","86","9","8","10","10","10","9","0","1","0","0","1.04"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","2","0","0","0","0","1","189.00 ","0","0","1","0","173","92","10","9","10","10","10","9","0","0","1","0","4.96"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","229.00 ","0","0","1","0","8","80","9","9","10","10","10","8","0","0","1","0","1.06"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","200.00 ","1","0","1","0","31","92","10","10","9","10","10","9","0","0","1","0","5.08"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","249.00 ","0","0","1","0","4","65","7","8","8","7","9","7","0","0","1","0","0.59"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1.5","1","1","0","0","0","0","1","97.00 ","0","0","1","0","23","96","10","9","10","10","10","10","0","1","0","0","2.29"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","1","0","0","0","0","1","200.00 ","1","1","1","0","4","100","10","10","10","10","10","10","0","1","0","0","0.77"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","4","1","1","2","0","0","0","0","1","220.00 ","0","0","1","0","2","60","6","6","6","6","8","6","0","1","0","0","0.12"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1.5","2","2","0","0","0","0","1","295.00 ","0","1","2","1","23","100","10","10","10","10","10","10","1","0","0","0","1.6"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","150.00 ","0","1","1","0","3","87","10","10","10","10","10","9","0","0","1","0","0.23"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","232.00 ","0","0","1","0","1","100","10","10","10","10","10","10","0","1","0","0","1"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","2","0","0","0","0","1","298.00 ","0","1","1","0","3","80","9","10","8","9","10","9","0","1","0","0","0.26"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","0","0","1","40.00 ","0","0","1","0","8","100","10","10","9","9","10","9","1","0","0","0","2.09"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","2","0","0","0","0","1","194.00 ","1","1","1","0","23","93","10","9","10","10","10","9","0","0","1","0","1.62"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","299.00 ","0","0","1","0","10","86","9","9","10","9","10","9","0","0","1","0","1.84"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","229.00 ","0","0","1","0","20","91","9","10","10","10","10","9","0","0","1","0","2.88"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","175.00 ","0","1","1","0","18","99","10","10","10","10","10","9","1","0","0","0","1.42"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","1","0","0","0","0","1","230.00 ","1","1","2","1","2","100","10","10","10","10","10","10","0","0","1","0","0.14"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","1.5","2","2","0","0","0","0","1","319.00 ","0","1","1","0","3","80","8","9","8","9","10","7","0","0","1","0","0.66"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","1","0","1","0","0","0","0","1","160.00 ","0","1","1","0","14","97","9","9","10","10","10","9","0","0","1","0","0.74"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","257.00 ","0","1","2","1","3","87","7","8","7","6","9","9","0","1","0","0","0.89"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","199.00 ","0","1","1","1","2","100","10","10","10","10","10","10","0","1","0","0","0.55"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","3","1","0","1","0","0","0","0","1","159.00 ","0","0","1","0","14","91","10","9","10","9","10","9","0","0","1","0","6.27"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","169.00 ","0","1","2","0","9","96","10","9","10","10","10","9","1","0","0","0","0.81"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","1","0","0","0","0","1","175.00 ","0","1","0","0","17","87","9","9","10","10","10","9","0","1","0","0","4.32"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","325.00 ","1","0","1","0","2","80","10","8","10","10","10","8","0","0","1","0","0.56"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","1","0","0","0","0","1","179.00 ","0","0","1","0","4","95","9","10","10","10","10","8","0","0","1","0","0.48"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","2","0","0","0","0","1","259.00 ","1","1","1","0","7","93","9","10","10","10","10","9","0","0","1","0","0.54"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","1.5","2","3","0","0","0","0","1","363.00 ","0","1","1","0","7","73","8","7","8","8","10","8","0","1","0","0","0.45"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","7","2","3","4","0","0","0","0","1","218.00 ","0","1","1","0","7","89","9","10","10","9","10","9","0","0","1","0","0.63"
"1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","1","0","0","0","0","1","239.00 ","1","1","4","1","103","98","10","10","10","10","10","10","0","0","1","0","4.09"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","139.00 ","1","1","1","1","13","92","9","10","9","9","10","9","0","0","1","0","2.25"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","2","0","0","0","0","1","225.00 ","1","1","2","1","19","99","10","10","10","10","10","10","0","1","0","0","1.62"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","1","0","0","0","0","1","115.00 ","0","0","2","0","22","79","9","8","9","8","9","8","1","0","0","0","1.56"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","1","0","0","0","0","1","200.00 ","0","1","1","0","15","92","9","9","10","10","10","9","0","0","1","0","1.08"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","1","1","2","0","0","0","0","1","150.00 ","1","1","2","1","77","91","9","9","10","10","10","9","0","0","1","0","6.29"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","3","1.5","1","1","0","0","0","0","1","350.00 ","1","1","1","0","2","80","10","7","10","9","9","9","1","0","0","0","1.87"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","1.5","2","2","0","0","0","0","1","319.00 ","0","1","1","0","2","80","6","9","10","6","10","8","0","0","1","0","0.24"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","2","2","2","0","0","0","0","1","281.00 ","1","1","0","0","12","98","10","9","10","10","10","10","0","1","0","0","2.61"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","1","0","0","0","0","1","170.00 ","1","1","2","1","17","86","9","9","9","9","10","9","0","0","1","0","0.61"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","185.00 ","0","0","2","0","1","100","10","10","10","10","10","8","0","0","1","0","0.25"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","2","3","3","0","0","0","0","1","450.00 ","1","0","1","0","1","100","10","10","10","10","10","10","0","0","1","0","0.29"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","2","0","0","0","0","1","120.00 ","0","1","1","0","5","100","10","10","10","10","10","9","0","0","1","0","1.6"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","2","2","2","0","0","0","0","1","319.00 ","0","1","1","0","5","76","8","8","8","8","8","8","0","0","1","0","0.36"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","1","0","0","0","0","1","325.00 ","1","1","2","1","12","85","9","9","9","9","9","9","0","0","1","0","0.71"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6","1","2","2","0","0","0","0","1","150.00 ","1","1","6","1","3","93","9","10","10","9","10","9","0","0","1","0","0.55"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","2","2","2","0","0","0","0","1","425.00 ","1","1","1","0","15","96","10","9","10","10","10","9","0","0","1","0","1.32"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","1","1","2","0","0","0","0","1","199.00 ","1","1","3","1","24","93","10","9","10","10","10","9","0","0","1","0","3.69"
"1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","145.00 ","1","1","1","0","46","97","10","10","10","10","10","10","0","0","1","0","4.54"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","200.00 ","1","1","1","0","11","87","9","8","9","9","10","9","1","0","0","0","3.67"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","1.5","2","3","0","0","0","0","1","363.00 ","0","1","1","0","17","89","8","9","9","9","10","9","0","1","0","0","0.72"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","150.00 ","0","1","1","0","6","97","10","10","10","10","10","9","0","0","1","0","0.52"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","0","2","0","0","0","0","1","160.00 ","0","0","1","0","2","80","10","10","10","10","10","8","0","1","0","0","0.47"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","169.00 ","0","1","1","1","10","97","10","9","10","10","10","10","0","0","1","0","0.9"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","2","2","3","0","0","0","0","1","183.00 ","0","1","1","0","11","95","9","9","9","10","10","9","0","0","1","0","0.69"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6","1","1","3","0","0","0","0","1","100.00 ","0","1","0","0","2","60","7","4","9","9","10","7","0","0","1","0","0.53"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","275.00 ","0","1","1","1","30","97","10","10","9","10","10","9","0","0","1","0","1.17"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","1","1","2","0","0","0","0","1","159.00 ","0","0","1","0","2","100","10","10","10","10","10","10","0","1","0","0","0.94"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","2","0","0","0","0","1","200.00 ","1","1","3","1","19","92","9","9","10","10","10","9","1","0","0","0","3.96"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6","1","1","2","0","0","0","0","1","207.00 ","1","1","3","1","26","86","8","9","9","9","10","8","0","0","1","0","4.31"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","1","1","1","0","0","0","0","1","84.00 ","0","0","1","1","10","100","10","10","10","10","10","10","1","0","0","0","10"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","1","0","0","0","0","1","259.00 ","1","1","2","0","33","97","10","10","10","10","10","10","1","0","0","0","1.48"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","148.00 ","0","1","1","0","3","87","8","9","9","9","10","9","0","0","1","0","0.28"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","1.5","2","3","0","0","0","0","1","363.00 ","0","1","1","0","14","87","9","9","9","9","10","9","0","1","0","0","0.46"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","2","0","0","0","0","1","267.00 ","0","1","1","0","2","100","9","10","10","9","10","9","0","1","0","0","0.09"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","1","0","0","0","0","1","150.00 ","0","0","1","0","2","90","10","9","10","10","10","10","1","0","0","0","0.08"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6","1.5","3","3","0","0","0","0","1","379.00 ","0","0","1","0","14","90","9","10","9","10","10","10","0","0","1","0","2.15"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","1","1","1","0","0","0","0","1","130.00 ","1","1","1","0","3","100","9","10","10","10","10","10","0","0","1","0","3"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","2","0","0","0","0","1","256.00 ","0","1","1","0","5","96","10","10","9","10","10","10","0","0","0","1","3.06"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","1","1","3","0","0","0","0","1","296.00 ","0","1","1","0","4","100","10","10","10","10","10","10","0","0","0","1","2.45"
